x,y,heading,s,dst,angle,delta
-10.000663,-17.893538,1.767976,0.400000,4.519156,-0.108992,0.034292
-10.000663,-17.893538,1.767976,0.000000,4.203127,-0.067451,0.035286
-10.000663,-17.893538,1.767976,0.400000,4.519156,-0.108992,0.034292
-10.000663,-17.893538,1.767976,0.000000,4.203127,-0.067451,0.035286
-10.000663,-17.893538,1.767976,0.400000,4.519156,-0.108992,0.034292
-10.000154,-17.895704,1.711708,0.000000,4.203127,-0.067451,0.035286
-10.000154,-17.895704,1.711708,0.400000,4.582534,-0.052724,0.040553
-10.000154,-17.895704,1.711708,0.000000,4.271673,-0.011183,0.041598
-10.000154,-17.895704,1.711708,0.400000,4.582534,-0.052724,0.040553
-10.000154,-17.895704,1.711708,0.000000,4.271673,-0.011183,0.041598
-10.000154,-17.895704,1.711708,0.400000,4.582534,-0.052724,0.040553
-9.999648,-17.894449,1.674455,0.000000,4.271673,-0.011183,0.041598
-9.999648,-17.894449,1.674455,0.400000,4.626543,-0.015471,0.044718
-9.999648,-17.894449,1.674455,0.000000,4.319085,0.026070,0.045798
-9.999648,-17.894449,1.674455,0.400000,4.626543,-0.015471,0.044718
-9.999648,-17.894449,1.674455,0.000000,4.319085,0.026070,0.045798
-9.999648,-17.894449,1.674455,0.400000,4.626543,-0.015471,0.044718
-9.997188,-17.893562,1.645044,0.000000,4.319085,0.026070,0.045798
-9.997188,-17.893562,1.645044,0.400000,4.664906,0.013940,0.048043
-9.997188,-17.893562,1.645044,0.000000,4.360129,0.055481,0.049149
-9.997188,-17.893562,1.645044,0.400000,4.664906,0.013940,0.048043
-9.997188,-17.893562,1.645044,0.000000,4.360129,0.055481,0.049149
-9.997188,-17.893562,1.645044,0.400000,4.664906,0.013940,0.048043
-9.996083,-17.895720,1.623750,0.000000,4.360129,0.055481,0.049149
-9.996083,-17.895720,1.623750,0.400000,4.695300,0.035234,0.050476
-9.996083,-17.895720,1.623750,0.000000,4.392270,0.076775,0.051600
-9.996083,-17.895720,1.623750,0.400000,4.695300,0.035234,0.050476
-9.996083,-17.895720,1.623750,0.000000,4.392270,0.076775,0.051600
-9.998762,-17.894215,1.608097,0.400000,4.695300,0.035234,0.050476
-9.998762,-17.894215,1.608097,0.000000,4.411763,0.092428,0.053360
-9.998762,-17.894215,1.608097,0.400000,4.713547,0.050887,0.052224
-9.998762,-17.894215,1.608097,0.000000,4.411763,0.092428,0.053360
-9.998762,-17.894215,1.608097,0.400000,4.713547,0.050887,0.052224
-9.998762,-17.894215,1.608097,0.000000,4.411763,0.092428,0.053360
-9.996098,-17.892498,1.598160,0.400000,4.713547,0.050887,0.052224
-9.996098,-17.892498,1.598160,0.000000,4.427152,0.102365,0.054508
-9.996098,-17.892498,1.598160,0.400000,4.727953,0.060824,0.053362
-9.996098,-17.892498,1.598160,0.000000,4.427152,0.102365,0.054508
-9.996098,-17.892498,1.598160,0.400000,4.727953,0.060824,0.053362
-9.996098,-17.892498,1.598160,0.000000,4.427152,0.102365,0.054508
-9.994718,-17.892508,1.590802,0.400000,4.727953,0.060824,0.053362
-9.994718,-17.892508,1.590802,0.000000,4.439066,0.109723,0.055363
-9.994718,-17.892508,1.590802,0.400000,4.739224,0.068182,0.054210
-9.994718,-17.892508,1.590802,0.000000,4.439066,0.109723,0.055363
-9.994718,-17.892508,1.590802,0.400000,4.739224,0.068182,0.054210
-9.994718,-17.892508,1.590802,0.000000,4.439066,0.109723,0.055363
-9.993723,-17.890675,1.584615,0.400000,4.739224,0.068182,0.054210
-9.993723,-17.890675,1.584615,0.000000,4.447829,0.115910,0.056069
-9.993723,-17.890675,1.584615,0.400000,4.747380,0.074368,0.054911
-9.993723,-17.890675,1.584615,0.000000,4.447829,0.115910,0.056069
-9.993723,-17.890675,1.584615,0.400000,4.747380,0.074368,0.054911
-9.993723,-17.890675,1.584615,0.000000,4.447829,0.115910,0.056069
-9.996215,-17.890831,1.580082,0.400000,4.747380,0.074368,0.054911
-9.996215,-17.890831,1.580082,0.000000,4.452839,0.120443,0.056573
-9.996215,-17.890831,1.580082,0.400000,4.752135,0.078902,0.055412
-9.996215,-17.890831,1.580082,0.000000,4.452839,0.120443,0.056573
-9.996215,-17.890831,1.580082,0.400000,4.752135,0.078902,0.055412
-9.996215,-17.890831,1.580082,0.000000,4.452839,0.120443,0.056573
-9.996976,-17.890102,1.575924,0.400000,4.752135,0.078902,0.055412
-9.996976,-17.890102,1.575924,0.000000,4.458046,0.124601,0.057041
-9.996976,-17.890102,1.575924,0.400000,4.757015,0.083060,0.055876
-9.996976,-17.890102,1.575924,0.000000,4.458046,0.124601,0.057041
-9.996976,-17.890102,1.575924,0.400000,4.757015,0.083060,0.055876
-9.996976,-17.890102,1.575924,0.000000,4.458046,0.124601,0.057041
-9.996434,-17.888910,1.578301,0.400000,4.757015,0.083060,0.055876
-9.996434,-17.888910,1.578301,0.000000,4.454095,0.122223,0.056763
-9.996434,-17.888910,1.578301,0.400000,4.753179,0.080682,0.055600
-9.996434,-17.888910,1.578301,0.000000,4.454095,0.122223,0.056763
-9.996434,-17.888910,1.578301,0.400000,4.753179,0.080682,0.055600
-9.996434,-17.888910,1.578301,0.000000,4.454095,0.122223,0.056763
-9.999830,-17.885019,2.024971,0.400000,4.753179,0.080682,0.055600
-9.999830,-17.885019,2.024971,0.000000,3.992538,-0.324446,0.007481
-9.999830,-17.885019,2.024971,0.400000,4.333613,-0.365987,0.006737
-9.999830,-17.885019,2.024971,0.000000,3.992538,-0.324446,0.007481
-9.999830,-17.885019,2.024971,0.400000,4.333613,-0.365987,0.006737
-9.999830,-17.885019,2.024971,0.000000,3.992538,-0.324446,0.007481
-10.000505,-17.884796,1.888374,0.400000,4.333613,-0.365987,0.006737
-10.000505,-17.884796,1.888374,0.000000,4.079288,-0.187849,0.022008
-10.000505,-17.884796,1.888374,0.400000,4.406757,-0.229390,0.021129
-10.000505,-17.884796,1.888374,0.000000,4.079288,-0.187849,0.022008
-10.000505,-17.884796,1.888374,0.400000,4.406757,-0.229390,0.021129
-10.000505,-17.884796,1.888374,0.000000,4.079288,-0.187849,0.022008
-10.001470,-17.883636,1.798667,0.400000,4.406757,-0.229390,0.021129
-10.001470,-17.883636,1.798667,0.000000,4.162200,-0.098142,0.031808
-10.001470,-17.883636,1.798667,0.400000,4.480822,-0.139683,0.030840
-10.001470,-17.883636,1.798667,0.000000,4.162200,-0.098142,0.031808
-10.001470,-17.883636,1.798667,0.400000,4.480822,-0.139683,0.030840
-10.001470,-17.883636,1.798667,0.000000,4.162200,-0.098142,0.031808
-10.005196,-17.879833,1.732003,0.400000,4.480822,-0.139683,0.030840
-10.005196,-17.879833,1.732003,0.000000,4.232203,-0.031478,0.039174
-10.005196,-17.879833,1.732003,0.400000,4.544496,-0.073019,0.038143
-10.005196,-17.879833,1.732003,0.000000,4.232203,-0.031478,0.039174
-10.005196,-17.879833,1.732003,0.400000,4.544496,-0.073019,0.038143
-10.005196,-17.879833,1.732003,0.000000,4.232203,-0.031478,0.039174
-10.006614,-17.876217,1.688550,0.400000,4.544496,-0.073019,0.038143
-10.006614,-17.876217,1.688550,0.000000,4.283118,0.011975,0.044029
-10.006614,-17.876217,1.688550,0.400000,4.591357,-0.029567,0.042957
-10.006614,-17.876217,1.688550,0.000000,4.283118,0.011975,0.044029
-10.006614,-17.876217,1.688550,0.400000,4.591357,-0.029567,0.042957
-10.003418,-17.869446,1.657303,0.000000,4.283118,0.011975,0.044029
-10.003418,-17.869446,1.657303,0.400000,4.627593,0.001681,0.046444
-10.003418,-17.869446,1.657303,0.000000,4.322519,0.043222,0.047547
-10.003418,-17.869446,1.657303,0.400000,4.627593,0.001681,0.046444
-10.003418,-17.869446,1.657303,0.000000,4.322519,0.043222,0.047547
-10.003418,-17.869446,1.657303,0.400000,4.627593,0.001681,0.046444
-10.001392,-17.860958,1.637996,0.000000,4.322519,0.043222,0.047547
-10.001392,-17.860958,1.637996,0.400000,4.648064,0.020988,0.048579
-10.001392,-17.860958,1.637996,0.000000,4.345088,0.062529,0.049704
-10.001392,-17.860958,1.637996,0.400000,4.648064,0.020988,0.048579
-10.001392,-17.860958,1.637996,0.000000,4.345088,0.062529,0.049704
-10.001392,-17.860958,1.637996,0.400000,4.648064,0.020988,0.048579
-9.997424,-17.852314,1.625091,0.000000,4.345088,0.062529,0.049704
-9.997424,-17.852314,1.625091,0.400000,4.661997,0.033893,0.050009
-9.997424,-17.852314,1.625091,0.000000,4.360637,0.075434,0.051150
-9.997424,-17.852314,1.625091,0.400000,4.661997,0.033893,0.050009
-9.997424,-17.852314,1.625091,0.000000,4.360637,0.075434,0.051150
-9.997424,-17.852314,1.625091,0.400000,4.661997,0.033893,0.050009
-9.996012,-17.838051,1.617301,0.000000,4.360637,0.075434,0.051150
-9.996012,-17.838051,1.617301,0.400000,4.663586,0.041683,0.050804
-9.996012,-17.838051,1.617301,0.000000,4.363547,0.083224,0.051958
-9.996012,-17.838051,1.617301,0.400000,4.663586,0.041683,0.050804
-9.996012,-17.838051,1.617301,0.000000,4.363547,0.083224,0.051958
-9.996012,-17.838051,1.617301,0.400000,4.663586,0.041683,0.050804
-9.999112,-17.819071,1.612682,0.000000,4.363547,0.083224,0.051958
-9.999112,-17.819071,1.612682,0.400000,4.654472,0.046301,0.051175
-9.999112,-17.819071,1.612682,0.000000,4.355516,0.087842,0.052339
-9.999112,-17.819071,1.612682,0.400000,4.654472,0.046301,0.051175
-9.999112,-17.819071,1.612682,0.000000,4.355516,0.087842,0.052339
-9.999112,-17.819071,1.612682,0.400000,4.654472,0.046301,0.051175
-9.999539,-17.801947,1.611882,0.000000,4.355516,0.087842,0.052339
-9.999539,-17.801947,1.611882,0.400000,4.643379,0.047102,0.051144
-9.999539,-17.801947,1.611882,0.000000,4.345223,0.088643,0.052317
-9.999539,-17.801947,1.611882,0.400000,4.643379,0.047102,0.051144
-9.999539,-17.801947,1.611882,0.000000,4.345223,0.088643,0.052317
-9.999539,-17.801947,1.611882,0.400000,4.643379,0.047102,0.051144
-10.002147,-17.778399,1.613761,0.000000,4.345223,0.088643,0.052317
-10.002147,-17.778399,1.613761,0.400000,4.622593,0.045222,0.050748
-10.002147,-17.778399,1.613761,0.000000,4.325217,0.086763,0.051929
-10.002147,-17.778399,1.613761,0.400000,4.622593,0.045222,0.050748
-10.002147,-17.778399,1.613761,0.000000,4.325217,0.086763,0.051929
-10.002147,-17.778399,1.613761,0.400000,4.622593,0.045222,0.050748
-10.006091,-17.750961,1.617013,0.000000,4.325217,0.086763,0.051929
-10.006091,-17.750961,1.617013,0.400000,4.596296,0.041970,0.050160
-10.006091,-17.750961,1.617013,0.000000,4.299714,0.083512,0.051348
-10.006091,-17.750961,1.617013,0.400000,4.596296,0.041970,0.050160
-10.006091,-17.750961,1.617013,0.000000,4.299714,0.083512,0.051348
-10.006091,-17.750961,1.617013,0.400000,4.596296,0.041970,0.050160
-10.008604,-17.715843,1.620275,0.000000,4.299714,0.083512,0.051348
-10.008604,-17.715843,1.620275,0.400000,4.565798,0.038709,0.049529
-10.008604,-17.715843,1.620275,0.000000,4.270428,0.080250,0.050729
-10.008604,-17.715843,1.620275,0.400000,4.565798,0.038709,0.049529
-10.008604,-17.715843,1.620275,0.000000,4.270428,0.080250,0.050729
-10.008604,-17.715843,1.620275,0.400000,4.565798,0.038709,0.049529
-10.016670,-17.674826,1.624791,0.000000,4.270428,0.080250,0.050729
-10.016670,-17.674826,1.624791,0.400000,4.525573,0.034193,0.048675
-10.016670,-17.674826,1.624791,0.000000,4.231375,0.075734,0.049887
-10.016670,-17.674826,1.624791,0.400000,4.525573,0.034193,0.048675
-10.016670,-17.674826,1.624791,0.000000,4.231375,0.075734,0.049887
-10.016670,-17.674826,1.624791,0.400000,4.525573,0.034193,0.048675
-10.022771,-17.637304,1.631227,0.000000,4.231375,0.075734,0.049887
-10.022771,-17.637304,1.631227,0.400000,4.486616,0.027757,0.047642
-10.022771,-17.637304,1.631227,0.000000,4.193363,0.069298,0.048863
-10.022771,-17.637304,1.631227,0.400000,4.486616,0.027757,0.047642
-10.022771,-17.637304,1.631227,0.000000,4.193363,0.069298,0.048863
-10.022771,-17.637304,1.631227,0.400000,4.486616,0.027757,0.047642
-10.027981,-17.605185,1.638288,0.000000,4.193363,0.069298,0.048863
-10.027981,-17.605185,1.638288,0.400000,4.451228,0.020696,0.046582
-10.027981,-17.605185,1.638288,0.000000,4.158659,0.062237,0.047810
-10.027981,-17.605185,1.638288,0.400000,4.451228,0.020696,0.046582
-10.027981,-17.605185,1.638288,0.000000,4.158659,0.062237,0.047810
-10.027981,-17.605185,1.638288,0.400000,4.451228,0.020696,0.046582
-10.035025,-17.570091,1.644313,0.000000,4.158659,0.062237,0.047810
-10.035025,-17.570091,1.644313,0.400000,4.413984,0.014670,0.045607
-10.035025,-17.570091,1.644313,0.000000,4.122269,0.056211,0.046844
-10.035025,-17.570091,1.644313,0.400000,4.413984,0.014670,0.045607
-10.035025,-17.570091,1.644313,0.000000,4.122269,0.056211,0.046844
-10.042892,-17.544605,1.648967,0.400000,4.413984,0.014670,0.045607
-10.042892,-17.544605,1.648967,0.000000,4.093359,0.051558,0.046089
-10.042892,-17.544605,1.648967,0.400000,4.384587,0.010017,0.044848
-10.042892,-17.544605,1.648967,0.000000,4.093359,0.051558,0.046089
-10.042892,-17.544605,1.648967,0.400000,4.384587,0.010017,0.044848
-10.042892,-17.544605,1.648967,0.000000,4.093359,0.051558,0.046089
-10.044436,-17.516222,1.657172,0.400000,4.384587,0.010017,0.044848
-10.044436,-17.516222,1.657172,0.000000,4.062470,0.043353,0.044960
-10.044436,-17.516222,1.657172,0.400000,4.353122,0.001812,0.043712
-10.044436,-17.516222,1.657172,0.000000,4.062470,0.043353,0.044960
-10.044436,-17.516222,1.657172,0.400000,4.353122,0.001812,0.043712
-10.044436,-17.516222,1.657172,0.000000,4.062470,0.043353,0.044960
-10.049462,-17.495932,1.635856,0.400000,4.353122,0.001812,0.043712
-10.049462,-17.495932,1.635856,0.000000,4.077211,0.064669,0.047239
-10.049462,-17.495932,1.635856,0.400000,4.365097,0.023128,0.045964
-10.049462,-17.495932,1.635856,0.000000,4.077211,0.064669,0.047239
-10.049462,-17.495932,1.635856,0.400000,4.365097,0.023128,0.045964
-10.049462,-17.495932,1.635856,0.000000,4.077211,0.064669,0.047239
-10.060683,-17.468988,1.647794,0.400000,4.365097,0.023128,0.045964
-10.060683,-17.468988,1.647794,0.000000,4.034062,0.052731,0.045614
-10.060683,-17.468988,1.647794,0.400000,4.322161,0.011190,0.044341
-10.060683,-17.468988,1.647794,0.000000,4.034062,0.052731,0.045614
-10.060683,-17.468988,1.647794,0.400000,4.322161,0.011190,0.044341
-10.060683,-17.468988,1.647794,0.000000,4.034062,0.052731,0.045614
-10.067771,-17.448242,1.656034,0.400000,4.322161,0.011190,0.044341
-10.067771,-17.448242,1.656034,0.000000,4.003579,0.044490,0.044485
-10.067771,-17.448242,1.656034,0.400000,4.291697,0.002949,0.043212
-10.067771,-17.448242,1.656034,0.000000,4.003579,0.044490,0.044485
-10.067771,-17.448242,1.656034,0.400000,4.291697,0.002949,0.043212
-10.067771,-17.448242,1.656034,0.000000,4.003579,0.044490,0.044485
-10.065947,-17.432404,1.664554,0.400000,4.291697,0.002949,0.043212
-10.065947,-17.432404,1.664554,0.000000,3.982825,0.035970,0.043425
-10.065947,-17.432404,1.664554,0.400000,4.270862,-0.005571,0.042152
-10.065947,-17.432404,1.664554,0.000000,3.982825,0.035970,0.043425
-10.065947,-17.432404,1.664554,0.400000,4.270862,-0.005571,0.042152
-10.065947,-17.432404,1.664554,0.000000,3.982825,0.035970,0.043425
-10.066539,-17.418535,1.669437,0.400000,4.270862,-0.005571,0.042152
-10.066539,-17.418535,1.669437,0.000000,3.966731,0.031088,0.042776
-10.066539,-17.418535,1.669437,0.400000,4.254547,-0.010453,0.041500
-10.066539,-17.418535,1.669437,0.000000,3.966731,0.031088,0.042776
-10.066539,-17.418535,1.669437,0.400000,4.254547,-0.010453,0.041500
-10.066539,-17.418535,1.669437,0.000000,3.966731,0.031088,0.042776
-10.072697,-17.401234,1.664727,0.400000,4.254547,-0.010453,0.041500
-10.072697,-17.401234,1.664727,0.000000,3.958069,0.035798,0.043160
-10.072697,-17.401234,1.664727,0.400000,4.244798,-0.005744,0.041874
-10.072697,-17.401234,1.664727,0.000000,3.958069,0.035798,0.043160
-10.072697,-17.401234,1.664727,0.400000,4.244798,-0.005744,0.041874
-10.072697,-17.401234,1.664727,0.000000,3.958069,0.035798,0.043160
-10.077259,-17.394217,1.670413,0.400000,4.244798,-0.005744,0.041874
-10.077259,-17.394217,1.670413,0.000000,3.941899,0.030111,0.042430
-10.077259,-17.394217,1.670413,0.400000,4.229012,-0.011430,0.041147
-10.077259,-17.394217,1.670413,0.000000,3.941899,0.030111,0.042430
-10.077259,-17.394217,1.670413,0.400000,4.229012,-0.011430,0.041147
-10.076881,-17.390030,1.674685,0.000000,3.941899,0.030111,0.042430
-10.076881,-17.390030,1.674685,0.400000,4.220747,-0.015702,0.040637
-10.076881,-17.390030,1.674685,0.000000,3.933453,0.025839,0.041918
-10.076881,-17.390030,1.674685,0.400000,4.220747,-0.015702,0.040637
-10.076881,-17.390030,1.674685,0.000000,3.933453,0.025839,0.041918
-10.076881,-17.390030,1.674685,0.400000,4.220747,-0.015702,0.040637
-10.076881,-17.390030,1.674685,0.000000,3.933453,0.025839,0.041918
-10.079049,-17.386623,1.676738,0.400000,4.220747,-0.015702,0.040637
-10.079049,-17.386623,1.676738,0.000000,3.926695,0.023787,0.041646
-10.079049,-17.386623,1.676738,0.400000,4.214107,-0.017754,0.040366
-10.079049,-17.386623,1.676738,0.000000,3.926695,0.023787,0.041646
-10.079049,-17.386623,1.676738,0.400000,4.214107,-0.017754,0.040366
-10.079049,-17.386623,1.676738,0.000000,3.926695,0.023787,0.041646
-10.079073,-17.388620,1.678687,0.400000,4.214107,-0.017754,0.040366
-10.079073,-17.388620,1.678687,0.000000,3.925106,0.021837,0.041435
-10.079073,-17.388620,1.678687,0.400000,4.212817,-0.019704,0.040158
-10.079073,-17.388620,1.678687,0.000000,3.925106,0.021837,0.041435
-10.079073,-17.388620,1.678687,0.400000,4.212817,-0.019704,0.040158
-10.074683,-17.391792,1.681703,0.000000,3.925106,0.021837,0.041435
-10.074683,-17.391792,1.681703,0.400000,4.214184,-0.022720,0.039870
-10.074683,-17.391792,1.681703,0.000000,3.926203,0.018821,0.041144
-10.074683,-17.391792,1.681703,0.400000,4.214184,-0.022720,0.039870
-10.074683,-17.391792,1.681703,0.000000,3.926203,0.018821,0.041144
-10.074683,-17.391792,1.681703,0.400000,4.214184,-0.022720,0.039870
-10.069472,-17.388296,1.684502,0.000000,3.926203,0.018821,0.041144
-10.069472,-17.388296,1.684502,0.400000,4.212004,-0.025518,0.039568
-10.069472,-17.388296,1.684502,0.000000,3.924158,0.016023,0.040844
-10.069472,-17.388296,1.684502,0.400000,4.212004,-0.025518,0.039568
-10.069472,-17.388296,1.684502,0.000000,3.924158,0.016023,0.040844
-10.069472,-17.388296,1.684502,0.400000,4.212004,-0.025518,0.039568
-10.068830,-17.386564,1.685736,0.000000,3.924158,0.016023,0.040844
-10.068830,-17.386564,1.685736,0.400000,4.209689,-0.026752,0.039422
-10.068830,-17.386564,1.685736,0.000000,3.921839,0.014789,0.040697
-10.068830,-17.386564,1.685736,0.400000,4.209689,-0.026752,0.039422
-10.068830,-17.386564,1.685736,0.000000,3.921839,0.014789,0.040697
-10.068830,-17.386564,1.685736,0.400000,4.209689,-0.026752,0.039422
-10.078115,-17.385218,1.690170,0.000000,3.921839,0.014789,0.040697
-10.078115,-17.385218,1.690170,0.400000,4.196048,-0.031187,0.038842
-10.078115,-17.385218,1.690170,0.000000,3.907418,0.010354,0.040110
-10.078115,-17.385218,1.690170,0.400000,4.196048,-0.031187,0.038842
-10.078115,-17.385218,1.690170,0.000000,3.907418,0.010354,0.040110
-10.078115,-17.385218,1.690170,0.400000,4.196048,-0.031187,0.038842
-10.077519,-17.383694,1.692364,0.000000,3.907418,0.010354,0.040110
-10.077519,-17.383694,1.692364,0.400000,4.192592,-0.033381,0.038588
-10.077519,-17.383694,1.692364,0.000000,3.903847,0.008160,0.039855
-10.077519,-17.383694,1.692364,0.400000,4.192592,-0.033381,0.038588
-10.077519,-17.383694,1.692364,0.000000,3.903847,0.008160,0.039855
-10.077519,-17.383694,1.692364,0.400000,4.192592,-0.033381,0.038588
-10.083089,-17.381262,1.733094,0.000000,3.903847,0.008160,0.039855
-10.083089,-17.381262,1.733094,0.400000,4.135301,-0.074110,0.033942
-10.083089,-17.381262,1.733094,0.000000,3.842247,-0.032569,0.035166
-10.083089,-17.381262,1.733094,0.400000,4.135301,-0.074110,0.033942
-10.083089,-17.381262,1.733094,0.000000,3.842247,-0.032569,0.035166
-10.083089,-17.381262,1.733094,0.400000,4.135301,-0.074110,0.033942
-10.089175,-17.377762,1.722387,0.000000,3.842247,-0.032569,0.035166
-10.089175,-17.377762,1.722387,0.400000,4.141662,-0.063403,0.035076
-10.089175,-17.377762,1.722387,0.000000,3.849636,-0.021862,0.036310
-10.089175,-17.377762,1.722387,0.400000,4.141662,-0.063403,0.035076
-10.089175,-17.377762,1.722387,0.000000,3.849636,-0.021862,0.036310
-10.089175,-17.377762,1.722387,0.400000,4.141662,-0.063403,0.035076
-10.089175,-17.377762,1.722387,0.000000,3.849636,-0.021862,0.036310
-10.089821,-17.379063,1.715797,0.400000,4.141662,-0.063403,0.035076
-10.089821,-17.379063,1.715797,0.000000,3.858877,-0.015273,0.037062
-10.089821,-17.379063,1.715797,0.400000,4.150315,-0.056814,0.035822
-10.089821,-17.379063,1.715797,0.000000,3.858877,-0.015273,0.037062
-10.090727,-17.384607,1.710539,0.400000,4.150315,-0.056814,0.035822
-10.090727,-17.384607,1.710539,0.000000,3.868823,-0.010015,0.037687
-10.090727,-17.384607,1.710539,0.400000,4.160047,-0.051556,0.036445
-10.090727,-17.384607,1.710539,0.000000,3.868823,-0.010015,0.037687
-10.090727,-17.384607,1.710539,0.400000,4.160047,-0.051556,0.036445
-10.090727,-17.384607,1.710539,0.000000,3.868823,-0.010015,0.037687
-10.090727,-17.384607,1.710539,0.400000,4.160047,-0.051556,0.036445
-10.090133,-17.383221,1.712571,0.000000,3.868823,-0.010015,0.037687
-10.090133,-17.383221,1.712571,0.400000,4.156973,-0.053587,0.036211
-10.090133,-17.383221,1.712571,0.000000,3.865639,-0.012046,0.037452
-10.090133,-17.383221,1.712571,0.400000,4.156973,-0.053587,0.036211
-10.090133,-17.383221,1.712571,0.000000,3.865639,-0.012046,0.037452
-10.090300,-17.381325,1.851372,0.400000,4.156973,-0.053587,0.036211
-10.090300,-17.381325,1.851372,0.000000,3.695514,-0.150848,0.021870
-10.090300,-17.381325,1.851372,0.400000,4.002029,-0.192389,0.020781
-10.090300,-17.381325,1.851372,0.000000,3.695514,-0.150848,0.021870
-10.090300,-17.381325,1.851372,0.400000,4.002029,-0.192389,0.020781
-10.090300,-17.381325,1.851372,0.000000,3.695514,-0.150848,0.021870
-10.089858,-17.383223,1.806355,0.400000,4.002029,-0.192389,0.020781
-10.089858,-17.383223,1.806355,0.000000,3.747031,-0.105830,0.026887
-10.089858,-17.383223,1.806355,0.400000,4.048478,-0.147372,0.025748
-10.089858,-17.383223,1.806355,0.000000,3.747031,-0.105830,0.026887
-10.089858,-17.383223,1.806355,0.400000,4.048478,-0.147372,0.025748
-10.089858,-17.383223,1.806355,0.000000,3.747031,-0.105830,0.026887
-10.089561,-17.387606,1.774605,0.400000,4.048478,-0.147372,0.025748
-10.089561,-17.387606,1.774605,0.000000,3.788157,-0.074080,0.030474
-10.089561,-17.387606,1.774605,0.400000,4.086285,-0.115621,0.029301
-10.089561,-17.387606,1.774605,0.000000,3.788157,-0.074080,0.030474
-10.089561,-17.387606,1.774605,0.400000,4.086285,-0.115621,0.029301
-10.089561,-17.387606,1.774605,0.000000,3.788157,-0.074080,0.030474
-10.088975,-17.386692,1.776823,0.400000,4.086285,-0.115621,0.029301
-10.088975,-17.386692,1.776823,0.000000,3.785282,-0.076298,0.030223
-10.088975,-17.386692,1.776823,0.400000,4.083581,-0.117839,0.029052
-10.088975,-17.386692,1.776823,0.000000,3.785282,-0.076298,0.030223
-10.088975,-17.386692,1.776823,0.400000,4.083581,-0.117839,0.029052
-10.088975,-17.386692,1.776823,0.000000,3.785282,-0.076298,0.030223
-10.087811,-17.376196,1.742719,0.400000,4.083581,-0.117839,0.029052
-10.087811,-17.376196,1.742719,0.000000,3.822712,-0.042194,0.034008
-10.087811,-17.376196,1.742719,0.400000,4.116738,-0.083735,0.032794
-10.087811,-17.376196,1.742719,0.000000,3.822712,-0.042194,0.034008
-10.087811,-17.376196,1.742719,0.400000,4.116738,-0.083735,0.032794
-10.087811,-17.376196,1.742719,0.000000,3.822712,-0.042194,0.034008
-10.094062,-17.373598,1.726471,0.400000,4.116738,-0.083735,0.032794
-10.094062,-17.373598,1.726471,0.000000,3.837729,-0.025946,0.035783
-10.094062,-17.373598,1.726471,0.400000,4.130186,-0.067487,0.034553
-10.094062,-17.373598,1.726471,0.000000,3.837729,-0.025946,0.035783
-10.094062,-17.373598,1.726471,0.400000,4.130186,-0.067487,0.034553
-10.094062,-17.373598,1.726471,0.000000,3.837729,-0.025946,0.035783
-10.093360,-17.373621,1.728503,0.400000,4.130186,-0.067487,0.034553
-10.093360,-17.373621,1.728503,0.000000,3.835570,-0.027978,0.035558
-10.093360,-17.373621,1.728503,0.400000,4.128209,-0.069519,0.034330
-10.093360,-17.373621,1.728503,0.000000,3.835570,-0.027978,0.035558
-10.093360,-17.373621,1.728503,0.400000,4.128209,-0.069519,0.034330
-10.093360,-17.373621,1.728503,0.000000,3.835570,-0.027978,0.035558
-10.093384,-17.370474,1.911973,0.400000,4.128209,-0.069519,0.034330
-10.093384,-17.370474,1.911973,0.000000,3.626548,-0.211448,0.015121
-10.093384,-17.370474,1.911973,0.400000,3.939830,-0.252989,0.014099
-10.093384,-17.370474,1.911973,0.000000,3.626548,-0.211448,0.015121
-10.093384,-17.370474,1.911973,0.400000,3.939830,-0.252989,0.014099
-10.093384,-17.370474,1.911973,0.000000,3.626548,-0.211448,0.015121
-10.094578,-17.374554,1.845116,0.400000,3.939830,-0.252989,0.014099
-10.094578,-17.374554,1.845116,0.000000,3.694453,-0.144591,0.022485
-10.094578,-17.374554,1.845116,0.400000,4.000117,-0.186133,0.021388
-10.094578,-17.374554,1.845116,0.000000,3.694453,-0.144591,0.022485
-10.094578,-17.374554,1.845116,0.400000,4.000117,-0.186133,0.021388
-10.094578,-17.374554,1.845116,0.000000,3.694453,-0.144591,0.022485
-10.094585,-17.374786,1.800102,0.400000,4.000117,-0.186133,0.021388
-10.094585,-17.374786,1.800102,0.000000,3.745255,-0.099578,0.027495
-10.094585,-17.374786,1.800102,0.400000,4.045798,-0.141119,0.026346
-10.094585,-17.374786,1.800102,0.000000,3.745255,-0.099578,0.027495
-10.094585,-17.374786,1.800102,0.400000,4.045798,-0.141119,0.026346
-10.095359,-17.378422,1.768731,0.000000,3.745255,-0.099578,0.027495
-10.095359,-17.378422,1.768731,0.400000,4.082379,-0.109747,0.029849
-10.095359,-17.378422,1.768731,0.000000,3.785092,-0.068206,0.031030
-10.095359,-17.378422,1.768731,0.400000,4.082379,-0.109747,0.029849
-10.095359,-17.378422,1.768731,0.000000,3.785092,-0.068206,0.031030
-10.095359,-17.378422,1.768731,0.400000,4.082379,-0.109747,0.029849
-10.092319,-17.379343,1.748451,0.000000,3.785092,-0.068206,0.031030
-10.092319,-17.379343,1.748451,0.400000,4.108782,-0.089467,0.032141
